security_type,exchange,code,symbol,name,category,currency,delivery_month,delivery_date,strike_price,option_right,underlying_kind,underlying_code,unit,multiplier,limit_up,limit_down,reference,update_date,margin_trading_balance,short_selling_balance,day_trade,target_code
OPT,TAIFEX,TXO18400X5,TXO20251218400P,臺指選擇權F512月18400P,TXO,TWD,202512,2025/12/17,18400.0,P,I,,1,0,2590.0,0.1,73.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24600K5,TXO20251124600C,臺指選擇權F511月24600C,TXO,TWD,202511,2025/11/19,24600.0,C,I,,1,0,3740.0,0.1,1220.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23300K5,TXO20251123300C,臺指選擇權F511月23300C,TXO,TWD,202511,2025/11/19,23300.0,C,I,,1,0,4740.0,0.1,2220.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO17800O6,TXO20260317800P,臺指選擇權F503月17800P,TXO,TWD,202603,2026/03/18,17800.0,P,I,,1,0,2660.0,0.1,143.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO14400L5,TXO20251214400C,臺指選擇權F512月14400C,TXO,TWD,202512,2025/12/17,14400.0,C,I,,1,0,13290.0,8250.0,10770.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29000U5,TXO20250929000P,臺指選擇權F509月29000P,TXO,TWD,202509,2025/09/17,29000.0,P,I,,1,0,6290.0,1250.0,3770.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24800C6,TXO20260324800C,臺指選擇權F503月24800C,TXO,TWD,202603,2026/03/18,24800.0,C,I,,1,0,4100.0,0.1,1580.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20100V5,TXO20251020100P,臺指選擇權F510月20100P,TXO,TWD,202510,2025/10/15,20100.0,P,I,,1,0,2550.0,0.1,29.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23000O6,TXO20260323000P,臺指選擇權F503月23000P,TXO,TWD,202603,2026/03/18,23000.0,P,I,,1,0,3200.0,0.1,685.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20800V5,TXO20251020800P,臺指選擇權F510月20800P,TXO,TWD,202510,2025/10/15,20800.0,P,I,,1,0,2550.0,0.1,36.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24300J5,TXO20251024300C,臺指選擇權F510月24300C,TXO,TWD,202510,2025/10/15,24300.0,C,I,,1,0,3710.0,0.1,1190.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23400K5,TXO20251123400C,臺指選擇權F511月23400C,TXO,TWD,202511,2025/11/19,23400.0,C,I,,1,0,4650.0,0.1,2130.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24050U5,TXO20250924050P,臺指選擇權F509月24050P,TXO,TWD,202509,2025/09/17,24050.0,P,I,,1,0,2540.0,0.1,20.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO19800O6,TXO20260319800P,臺指選擇權F503月19800P,TXO,TWD,202603,2026/03/18,19800.0,P,I,,1,0,2760.0,0.1,248.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23900I5,TXO20250923900C,臺指選擇權F509月23900C,TXO,TWD,202509,2025/09/17,23900.0,C,I,,1,0,3870.0,0.1,1350.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27800K5,TXO20251127800C,臺指選擇權F511月27800C,TXO,TWD,202511,2025/11/19,27800.0,C,I,,1,0,2590.0,0.1,72.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO19800J5,TXO20251019800C,臺指選擇權F510月19800C,TXO,TWD,202510,2025/10/15,19800.0,C,I,,1,0,7960.0,2920.0,5440.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29600C6,TXO20260329600C,臺指選擇權F503月29600C,TXO,TWD,202603,2026/03/18,29600.0,C,I,,1,0,2650.0,0.1,138.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20600C6,TXO20260320600C,臺指選擇權F503月20600C,TXO,TWD,202603,2026/03/18,20600.0,C,I,,1,0,7330.0,2290.0,4810.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22800X5,TXO20251222800P,臺指選擇權F512月22800P,TXO,TWD,202512,2025/12/17,22800.0,P,I,,1,0,2850.0,0.1,334.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29800X5,TXO20251229800P,臺指選擇權F512月29800P,TXO,TWD,202512,2025/12/17,29800.0,P,I,,1,0,7130.0,2090.0,4610.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO14600L5,TXO20251214600C,臺指選擇權F512月14600C,TXO,TWD,202512,2025/12/17,14600.0,C,I,,1,0,13100.0,8060.0,10580.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29000J5,TXO20251029000C,臺指選擇權F510月29000C,TXO,TWD,202510,2025/10/15,29000.0,C,I,,1,0,2520.0,0.1,1.1,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20500K5,TXO20251120500C,臺指選擇權F511月20500C,TXO,TWD,202511,2025/11/19,20500.0,C,I,,1,0,7320.0,2280.0,4800.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25750I5,TXO20250925750C,臺指選擇權F509月25750C,TXO,TWD,202509,2025/09/17,25750.0,C,I,,1,0,2550.0,0.1,32.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24400U5,TXO20250924400P,臺指選擇權F509月24400P,TXO,TWD,202509,2025/09/17,24400.0,P,I,,1,0,2550.0,0.1,36.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24300W5,TXO20251124300P,臺指選擇權F511月24300P,TXO,TWD,202511,2025/11/19,24300.0,P,I,,1,0,3020.0,0.1,505.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21700U5,TXO20250921700P,臺指選擇權F509月21700P,TXO,TWD,202509,2025/09/17,21700.0,P,I,,1,0,2520.0,0.1,2.4,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21700I5,TXO20250921700C,臺指選擇權F509月21700C,TXO,TWD,202509,2025/09/17,21700.0,C,I,,1,0,6050.0,1010.0,3530.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO18700I5,TXO20250918700C,臺指選擇權F509月18700C,TXO,TWD,202509,2025/09/17,18700.0,C,I,,1,0,9050.0,4010.0,6530.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23750I5,TXO20250923750C,臺指選擇權F509月23750C,TXO,TWD,202509,2025/09/17,23750.0,C,I,,1,0,4020.0,0.1,1500.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23800I5,TXO20250923800C,臺指選擇權F509月23800C,TXO,TWD,202509,2025/09/17,23800.0,C,I,,1,0,3970.0,0.1,1450.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25000V5,TXO20251025000P,臺指選擇權F510月25000P,TXO,TWD,202510,2025/10/15,25000.0,P,I,,1,0,2980.0,0.1,462.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23100I5,TXO20250923100C,臺指選擇權F509月23100C,TXO,TWD,202509,2025/09/17,23100.0,C,I,,1,0,4660.0,0.1,2140.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO19600J5,TXO20251019600C,臺指選擇權F510月19600C,TXO,TWD,202510,2025/10/15,19600.0,C,I,,1,0,8160.0,3120.0,5640.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26900K5,TXO20251126900C,臺指選擇權F511月26900C,TXO,TWD,202511,2025/11/19,26900.0,C,I,,1,0,2710.0,0.1,193.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21000I5,TXO20250921000C,臺指選擇權F509月21000C,TXO,TWD,202509,2025/09/17,21000.0,C,I,,1,0,6750.0,1710.0,4230.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22700U5,TXO20250922700P,臺指選擇權F509月22700P,TXO,TWD,202509,2025/09/17,22700.0,P,I,,1,0,2520.0,0.1,4.7,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21500J5,TXO20251021500C,臺指選擇權F510月21500C,TXO,TWD,202510,2025/10/15,21500.0,C,I,,1,0,6290.0,1250.0,3770.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20500I5,TXO20250920500C,臺指選擇權F509月20500C,TXO,TWD,202509,2025/09/17,20500.0,C,I,,1,0,7250.0,2210.0,4730.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23000X5,TXO20251223000P,臺指選擇權F512月23000P,TXO,TWD,202512,2025/12/17,23000.0,P,I,,1,0,2880.0,0.1,364.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21900V5,TXO20251021900P,臺指選擇權F510月21900P,TXO,TWD,202510,2025/10/15,21900.0,P,I,,1,0,2580.0,0.1,59.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21000O6,TXO20260321000P,臺指選擇權F503月21000P,TXO,TWD,202603,2026/03/18,21000.0,P,I,,1,0,2880.0,0.1,359.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO16600L5,TXO20251216600C,臺指選擇權F512月16600C,TXO,TWD,202512,2025/12/17,16600.0,C,I,,1,0,11120.0,6080.0,8600.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27500J5,TXO20251027500C,臺指選擇權F510月27500C,TXO,TWD,202510,2025/10/15,27500.0,C,I,,1,0,2530.0,0.1,18.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20400K5,TXO20251120400C,臺指選擇權F511月20400C,TXO,TWD,202511,2025/11/19,20400.0,C,I,,1,0,7420.0,2380.0,4900.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23400I5,TXO20250923400C,臺指選擇權F509月23400C,TXO,TWD,202509,2025/09/17,23400.0,C,I,,1,0,4360.0,0.1,1840.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20500W5,TXO20251120500P,臺指選擇權F511月20500P,TXO,TWD,202511,2025/11/19,20500.0,P,I,,1,0,2600.0,0.1,86.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22100J5,TXO20251022100C,臺指選擇權F510月22100C,TXO,TWD,202510,2025/10/15,22100.0,C,I,,1,0,5700.0,660.0,3180.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO15400L5,TXO20251215400C,臺指選擇權F512月15400C,TXO,TWD,202512,2025/12/17,15400.0,C,I,,1,0,12310.0,7270.0,9790.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25000W5,TXO20251125000P,臺指選擇權F511月25000P,TXO,TWD,202511,2025/11/19,25000.0,P,I,,1,0,3250.0,0.1,730.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27000J5,TXO20251027000C,臺指選擇權F510月27000C,TXO,TWD,202510,2025/10/15,27000.0,C,I,,1,0,2560.0,0.1,40.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24000J5,TXO20251024000C,臺指選擇權F510月24000C,TXO,TWD,202510,2025/10/15,24000.0,C,I,,1,0,3960.0,0.1,1440.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29000W5,TXO20251129000P,臺指選擇權F511月29000P,TXO,TWD,202511,2025/11/19,29000.0,P,I,,1,0,6300.0,1260.0,3780.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23800U5,TXO20250923800P,臺指選擇權F509月23800P,TXO,TWD,202509,2025/09/17,23800.0,P,I,,1,0,2530.0,0.1,15.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22200X5,TXO20251222200P,臺指選擇權F512月22200P,TXO,TWD,202512,2025/12/17,22200.0,P,I,,1,0,2780.0,0.1,261.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27900I5,TXO20250927900C,臺指選擇權F509月27900C,TXO,TWD,202509,2025/09/17,27900.0,C,I,,1,0,2520.0,0.1,0.1,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26400J5,TXO20251026400C,臺指選擇權F510月26400C,TXO,TWD,202510,2025/10/15,26400.0,C,I,,1,0,2630.0,0.1,114.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO30200C6,TXO20260330200C,臺指選擇權F503月30200C,TXO,TWD,202603,2026/03/18,30200.0,C,I,,1,0,2620.0,0.1,108.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22200J5,TXO20251022200C,臺指選擇權F510月22200C,TXO,TWD,202510,2025/10/15,22200.0,C,I,,1,0,5610.0,570.0,3090.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20400W5,TXO20251120400P,臺指選擇權F511月20400P,TXO,TWD,202511,2025/11/19,20400.0,P,I,,1,0,2600.0,0.1,83.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22100U5,TXO20250922100P,臺指選擇權F509月22100P,TXO,TWD,202509,2025/09/17,22100.0,P,I,,1,0,2520.0,0.1,3.3,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27900W5,TXO20251127900P,臺指選擇權F511月27900P,TXO,TWD,202511,2025/11/19,27900.0,P,I,,1,0,5250.0,209.0,2730.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO15000I5,TXO20250915000C,臺指選擇權F509月15000C,TXO,TWD,202509,2025/09/17,15000.0,C,I,,1,0,12750.0,7710.0,10230.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21800K5,TXO20251121800C,臺指選擇權F511月21800C,TXO,TWD,202511,2025/11/19,21800.0,C,I,,1,0,6080.0,1040.0,3560.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29200O6,TXO20260329200P,臺指選擇權F503月29200P,TXO,TWD,202603,2026/03/18,29200.0,P,I,,1,0,6720.0,1680.0,4200.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22700I5,TXO20250922700C,臺指選擇權F509月22700C,TXO,TWD,202509,2025/09/17,22700.0,C,I,,1,0,5060.0,18.5,2540.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22600W5,TXO20251122600P,臺指選擇權F511月22600P,TXO,TWD,202511,2025/11/19,22600.0,P,I,,1,0,2720.0,0.1,205.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21800O6,TXO20260321800P,臺指選擇權F503月21800P,TXO,TWD,202603,2026/03/18,21800.0,P,I,,1,0,2980.0,0.1,460.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO18000U5,TXO20250918000P,臺指選擇權F509月18000P,TXO,TWD,202509,2025/09/17,18000.0,P,I,,1,0,2520.0,0.1,0.4,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25600U5,TXO20250925600P,臺指選擇權F509月25600P,TXO,TWD,202509,2025/09/17,25600.0,P,I,,1,0,2940.0,0.1,428.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24600J5,TXO20251024600C,臺指選擇權F510月24600C,TXO,TWD,202510,2025/10/15,24600.0,C,I,,1,0,3480.0,0.1,960.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO15400I5,TXO20250915400C,臺指選擇權F509月15400C,TXO,TWD,202509,2025/09/17,15400.0,C,I,,1,0,12350.0,7310.0,9830.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27600C6,TXO20260327600C,臺指選擇權F503月27600C,TXO,TWD,202603,2026/03/18,27600.0,C,I,,1,0,2950.0,0.1,434.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20200X5,TXO20251220200P,臺指選擇權F512月20200P,TXO,TWD,202512,2025/12/17,20200.0,P,I,,1,0,2640.0,0.1,124.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO30400X5,TXO20251230400P,臺指選擇權F512月30400P,TXO,TWD,202512,2025/12/17,30400.0,P,I,,1,0,7710.0,2670.0,5190.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23850U5,TXO20250923850P,臺指選擇權F509月23850P,TXO,TWD,202509,2025/09/17,23850.0,P,I,,1,0,2530.0,0.1,15.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24400K5,TXO20251124400C,臺指選擇權F511月24400C,TXO,TWD,202511,2025/11/19,24400.0,C,I,,1,0,3870.0,0.1,1350.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO14000X5,TXO20251214000P,臺指選擇權F512月14000P,TXO,TWD,202512,2025/12/17,14000.0,P,I,,1,0,2540.0,0.1,26.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO18000O6,TXO20260318000P,臺指選擇權F503月18000P,TXO,TWD,202603,2026/03/18,18000.0,P,I,,1,0,2660.0,0.1,146.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21100W5,TXO20251121100P,臺指選擇權F511月21100P,TXO,TWD,202511,2025/11/19,21100.0,P,I,,1,0,2630.0,0.1,113.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24100J5,TXO20251024100C,臺指選擇權F510月24100C,TXO,TWD,202510,2025/10/15,24100.0,C,I,,1,0,3870.0,0.1,1350.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26700W5,TXO20251126700P,臺指選擇權F511月26700P,TXO,TWD,202511,2025/11/19,26700.0,P,I,,1,0,4220.0,0.1,1700.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO28400V5,TXO20251028400P,臺指選擇權F510月28400P,TXO,TWD,202510,2025/10/15,28400.0,P,I,,1,0,5690.0,650.0,3170.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO16000U5,TXO20250916000P,臺指選擇權F509月16000P,TXO,TWD,202509,2025/09/17,16000.0,P,I,,1,0,2520.0,0.1,0.2,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23800O6,TXO20260323800P,臺指選擇權F503月23800P,TXO,TWD,202603,2026/03/18,23800.0,P,I,,1,0,3410.0,0.1,890.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO16000L5,TXO20251216000C,臺指選擇權F512月16000C,TXO,TWD,202512,2025/12/17,16000.0,C,I,,1,0,11710.0,6670.0,9190.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24600X5,TXO20251224600P,臺指選擇權F512月24600P,TXO,TWD,202512,2025/12/17,24600.0,P,I,,1,0,3270.0,0.1,755.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20900K5,TXO20251120900C,臺指選擇權F511月20900C,TXO,TWD,202511,2025/11/19,20900.0,C,I,,1,0,6940.0,1900.0,4420.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24600V5,TXO20251024600P,臺指選擇權F510月24600P,TXO,TWD,202510,2025/10/15,24600.0,P,I,,1,0,2850.0,0.1,336.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO28200L5,TXO20251228200C,臺指選擇權F512月28200C,TXO,TWD,202512,2025/12/17,28200.0,C,I,,1,0,2610.0,0.1,96.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO28600O6,TXO20260328600P,臺指選擇權F503月28600P,TXO,TWD,202603,2026/03/18,28600.0,P,I,,1,0,6200.0,1160.0,3680.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25700U5,TXO20250925700P,臺指選擇權F509月25700P,TXO,TWD,202509,2025/09/17,25700.0,P,I,,1,0,3020.0,0.1,505.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26800O6,TXO20260326800P,臺指選擇權F503月26800P,TXO,TWD,202603,2026/03/18,26800.0,P,I,,1,0,4820.0,0.1,2300.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO14600X5,TXO20251214600P,臺指選擇權F512月14600P,TXO,TWD,202512,2025/12/17,14600.0,P,I,,1,0,2550.0,0.1,30.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO17200X5,TXO20251217200P,臺指選擇權F512月17200P,TXO,TWD,202512,2025/12/17,17200.0,P,I,,1,0,2570.0,0.1,55.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22000I5,TXO20250922000C,臺指選擇權F509月22000C,TXO,TWD,202509,2025/09/17,22000.0,C,I,,1,0,5760.0,720.0,3240.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20900U5,TXO20250920900P,臺指選擇權F509月20900P,TXO,TWD,202509,2025/09/17,20900.0,P,I,,1,0,2520.0,0.1,1.4,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22000V5,TXO20251022000P,臺指選擇權F510月22000P,TXO,TWD,202510,2025/10/15,22000.0,P,I,,1,0,2580.0,0.1,62.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26200X5,TXO20251226200P,臺指選擇權F512月26200P,TXO,TWD,202512,2025/12/17,26200.0,P,I,,1,0,4030.0,0.1,1510.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO19600O6,TXO20260319600P,臺指選擇權F503月19600P,TXO,TWD,202603,2026/03/18,19600.0,P,I,,1,0,2750.0,0.1,233.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21200V5,TXO20251021200P,臺指選擇權F510月21200P,TXO,TWD,202510,2025/10/15,21200.0,P,I,,1,0,2560.0,0.1,42.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO28900J5,TXO20251028900C,臺指選擇權F510月28900C,TXO,TWD,202510,2025/10/15,28900.0,C,I,,1,0,2520.0,0.1,1.4,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26400K5,TXO20251126400C,臺指選擇權F511月26400C,TXO,TWD,202511,2025/11/19,26400.0,C,I,,1,0,2830.0,0.1,318.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO24200U5,TXO20250924200P,臺指選擇權F509月24200P,TXO,TWD,202509,2025/09/17,24200.0,P,I,,1,0,2540.0,0.1,25.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO28000U5,TXO20250928000P,臺指選擇權F509月28000P,TXO,TWD,202509,2025/09/17,28000.0,P,I,,1,0,5290.0,249.0,2770.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22000L5,TXO20251222000C,臺指選擇權F512月22000C,TXO,TWD,202512,2025/12/17,22000.0,C,I,,1,0,5940.0,900.0,3420.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO29000X5,TXO20251229000P,臺指選擇權F512月29000P,TXO,TWD,202512,2025/12/17,29000.0,P,I,,1,0,6350.0,1310.0,3830.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21400U5,TXO20250921400P,臺指選擇權F509月21400P,TXO,TWD,202509,2025/09/17,21400.0,P,I,,1,0,2520.0,0.1,1.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27200O6,TXO20260327200P,臺指選擇權F503月27200P,TXO,TWD,202603,2026/03/18,27200.0,P,I,,1,0,5100.0,59.0,2580.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25550U5,TXO20250925550P,臺指選擇權F509月25550P,TXO,TWD,202509,2025/09/17,25550.0,P,I,,1,0,2910.0,0.1,391.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23200C6,TXO20260323200C,臺指選擇權F503月23200C,TXO,TWD,202603,2026/03/18,23200.0,C,I,,1,0,5160.0,119.0,2640.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25300I5,TXO20250925300C,臺指選擇權F509月25300C,TXO,TWD,202509,2025/09/17,25300.0,C,I,,1,0,2680.0,0.1,168.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23750U5,TXO20250923750P,臺指選擇權F509月23750P,TXO,TWD,202509,2025/09/17,23750.0,P,I,,1,0,2530.0,0.1,13.5,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20600L5,TXO20251220600C,臺指選擇權F512月20600C,TXO,TWD,202512,2025/12/17,20600.0,C,I,,1,0,7240.0,2200.0,4720.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21300J5,TXO20251021300C,臺指選擇權F510月21300C,TXO,TWD,202510,2025/10/15,21300.0,C,I,,1,0,6480.0,1440.0,3960.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26100K5,TXO20251126100C,臺指選擇權F511月26100C,TXO,TWD,202511,2025/11/19,26100.0,C,I,,1,0,2930.0,0.1,415.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22800K5,TXO20251122800C,臺指選擇權F511月22800C,TXO,TWD,202511,2025/11/19,22800.0,C,I,,1,0,5170.0,129.0,2650.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO21100V5,TXO20251021100P,臺指選擇權F510月21100P,TXO,TWD,202510,2025/10/15,21100.0,P,I,,1,0,2560.0,0.1,41.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27600K5,TXO20251127600C,臺指選擇權F511月27600C,TXO,TWD,202511,2025/11/19,27600.0,C,I,,1,0,2610.0,0.1,89.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22500W5,TXO20251122500P,臺指選擇權F511月22500P,TXO,TWD,202511,2025/11/19,22500.0,P,I,,1,0,2720.0,0.1,201.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO27300W5,TXO20251127300P,臺指選擇權F511月27300P,TXO,TWD,202511,2025/11/19,27300.0,P,I,,1,0,4710.0,0.1,2190.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23600I5,TXO20250923600C,臺指選擇權F509月23600C,TXO,TWD,202509,2025/09/17,23600.0,C,I,,1,0,4160.0,0.1,1640.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO25850I5,TXO20250925850C,臺指選擇權F509月25850C,TXO,TWD,202509,2025/09/17,25850.0,C,I,,1,0,2540.0,0.1,22.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20700V5,TXO20251020700P,臺指選擇權F510月20700P,TXO,TWD,202510,2025/10/15,20700.0,P,I,,1,0,2550.0,0.1,36.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO16400U5,TXO20250916400P,臺指選擇權F509月16400P,TXO,TWD,202509,2025/09/17,16400.0,P,I,,1,0,2520.0,0.1,0.2,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22900J5,TXO20251022900C,臺指選擇權F510月22900C,TXO,TWD,202510,2025/10/15,22900.0,C,I,,1,0,4940.0,0.1,2420.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20300J5,TXO20251020300C,臺指選擇權F510月20300C,TXO,TWD,202510,2025/10/15,20300.0,C,I,,1,0,7470.0,2430.0,4950.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO20700W5,TXO20251120700P,臺指選擇權F511月20700P,TXO,TWD,202511,2025/11/19,20700.0,P,I,,1,0,2610.0,0.1,94.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26500W5,TXO20251126500P,臺指選擇權F511月26500P,TXO,TWD,202511,2025/11/19,26500.0,P,I,,1,0,4080.0,0.1,1560.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO18000X5,TXO20251218000P,臺指選擇權F512月18000P,TXO,TWD,202512,2025/12/17,18000.0,P,I,,1,0,2580.0,0.1,63.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO16800X5,TXO20251216800P,臺指選擇權F512月16800P,TXO,TWD,202512,2025/12/17,16800.0,P,I,,1,0,2570.0,0.1,51.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO23000J5,TXO20251023000C,臺指選擇權F510月23000C,TXO,TWD,202510,2025/10/15,23000.0,C,I,,1,0,4850.0,0.1,2330.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO22600L5,TXO20251222600C,臺指選擇權F512月22600C,TXO,TWD,202512,2025/12/17,22600.0,C,I,,1,0,5410.0,369.0,2890.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26200V5,TXO20251026200P,臺指選擇權F510月26200P,TXO,TWD,202510,2025/10/15,26200.0,P,I,,1,0,3650.0,0.1,1130.0,2025/09/12,0,0,No,
OPT,TAIFEX,TXO26100J5,TXO20251026100C,臺指選擇權F510月26100C,TXO,TWD,202510,2025/10/15,26100.0,C,I,,1,0,2700.0,0.1,185.0,2025/09/12,0,0,No,
